level_code,title,pattern,meaning_es,meaning_en,notes,tags,jp,romaji,es,en,hint,source
N3,Acumulación de acciones,〜ていく,,,,,時々、日本語の勉強を続けていくよ。,,"De vez en cuando, Seguiré estudiando japonés.",,,
N3,Acumulación de acciones,〜ていく,,,,,時々、日本語の勉強を続けていくね。,,"De vez en cuando, Seguiré estudiando japonés.",,,
N3,Acumulación de acciones,〜ていく,,,,,時々、日本語の勉強を続けていくですよ。,,"De vez en cuando, Seguiré estudiando japonés.",,,
N3,Acumulación de acciones,〜ていく,,,,,時々、日本語の勉強を続けていくね？,,"De vez en cuando, Seguiré estudiando japonés.",,,
N3,Acumulación de acciones,〜ていく,,,,,普段は、日本語の勉強を続けていく。,,"Normalmente, Seguiré estudiando japonés.",,,
N3,Acumulación de acciones,〜ていく,,,,,普段は、日本語の勉強を続けていくよ。,,"Normalmente, Seguiré estudiando japonés.",,,
N3,Acumulación de acciones,〜ていく,,,,,普段は、日本語の勉強を続けていくね。,,"Normalmente, Seguiré estudiando japonés.",,,
N3,Acumulación de acciones,〜ていく,,,,,普段は、日本語の勉強を続けていくですよ。,,"Normalmente, Seguiré estudiando japonés.",,,
N3,Acumulación de acciones,〜ていく,,,,,普段は、日本語の勉強を続けていくね？,,"Normalmente, Seguiré estudiando japonés.",,,
N3,Acumulación de acciones,〜ていく,,,,,たまに、日本語の勉強を続けていく。,,"A veces, Seguiré estudiando japonés.",,,
N3,Acumulación de acciones,〜ていく,,,,,たまに、日本語の勉強を続けていくよ。,,"A veces, Seguiré estudiando japonés.",,,
N3,Acumulación de acciones,〜ていく,,,,,たまに、日本語の勉強を続けていくね。,,"A veces, Seguiré estudiando japonés.",,,
N3,Acumulación de acciones,〜ていく,,,,,たまに、日本語の勉強を続けていくですよ。,,"A veces, Seguiré estudiando japonés.",,,
N3,Acumulación de acciones,〜ていく,,,,,たまに、日本語の勉強を続けていくね？,,"A veces, Seguiré estudiando japonés.",,,
N3,Resultado de cambio,〜てくる,,,,,寒くなってきた,,Se ha ido poniendo frío.,,,
N3,Resultado de cambio,〜てくる,,,,,よく、寒くなってきた。,,"A menudo, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,よく、寒くなってきたよ。,,"A menudo, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,よく、寒くなってきたね。,,"A menudo, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,よく、寒くなってきたですよ。,,"A menudo, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,よく、寒くなってきたね？,,"A menudo, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,時々、寒くなってきた。,,"De vez en cuando, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,時々、寒くなってきたよ。,,"De vez en cuando, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,時々、寒くなってきたね。,,"De vez en cuando, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,時々、寒くなってきたですよ。,,"De vez en cuando, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,時々、寒くなってきたね？,,"De vez en cuando, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,普段は、寒くなってきた。,,"Normalmente, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,普段は、寒くなってきたよ。,,"Normalmente, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,普段は、寒くなってきたね。,,"Normalmente, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,普段は、寒くなってきたですよ。,,"Normalmente, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,普段は、寒くなってきたね？,,"Normalmente, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,たまに、寒くなってきた。,,"A veces, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,たまに、寒くなってきたよ。,,"A veces, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,たまに、寒くなってきたね。,,"A veces, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,たまに、寒くなってきたですよ。,,"A veces, Se ha ido poniendo frío.",,,
N3,Resultado de cambio,〜てくる,,,,,たまに、寒くなってきたね？,,"A veces, Se ha ido poniendo frío.",,,
N3,Obligación,〜なければならない,,,,,宿題を終わらせなければならない,,Tengo que terminar los deberes.,,,
N3,Obligación,〜なければならない,,,,,よく、宿題を終わらせなければならない。,,"A menudo, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,よく、宿題を終わらせなければならないよ。,,"A menudo, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,よく、宿題を終わらせなければならないね。,,"A menudo, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,よく、宿題を終わらせなければならないですよ。,,"A menudo, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,よく、宿題を終わらせなければならないね？,,"A menudo, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,時々、宿題を終わらせなければならない。,,"De vez en cuando, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,時々、宿題を終わらせなければならないよ。,,"De vez en cuando, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,時々、宿題を終わらせなければならないね。,,"De vez en cuando, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,時々、宿題を終わらせなければならないですよ。,,"De vez en cuando, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,時々、宿題を終わらせなければならないね？,,"De vez en cuando, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,普段は、宿題を終わらせなければならない。,,"Normalmente, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,普段は、宿題を終わらせなければならないよ。,,"Normalmente, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,普段は、宿題を終わらせなければならないね。,,"Normalmente, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,普段は、宿題を終わらせなければならないですよ。,,"Normalmente, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,普段は、宿題を終わらせなければならないね？,,"Normalmente, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,たまに、宿題を終わらせなければならない。,,"A veces, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,たまに、宿題を終わらせなければならないよ。,,"A veces, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,たまに、宿題を終わらせなければならないね。,,"A veces, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,たまに、宿題を終わらせなければならないですよ。,,"A veces, Tengo que terminar los deberes.",,,
N3,Obligación,〜なければならない,,,,,たまに、宿題を終わらせなければならないね？,,"A veces, Tengo que terminar los deberes.",,,
N3,Intención/plan,〜つもりだ,,,,,来年、留学するつもりだ,,Tengo intención de estudiar en el extranjero el próximo año.,,,
N3,Intención/plan,〜つもりだ,,,,,よく、来年、留学するつもりだ。,,"A menudo, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,よく、来年、留学するつもりだよ。,,"A menudo, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,よく、来年、留学するつもりだね。,,"A menudo, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,よく、来年、留学するつもりだですよ。,,"A menudo, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,よく、来年、留学するつもりだね？,,"A menudo, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,時々、来年、留学するつもりだ。,,"De vez en cuando, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,時々、来年、留学するつもりだよ。,,"De vez en cuando, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,時々、来年、留学するつもりだね。,,"De vez en cuando, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,時々、来年、留学するつもりだですよ。,,"De vez en cuando, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,時々、来年、留学するつもりだね？,,"De vez en cuando, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,普段は、来年、留学するつもりだ。,,"Normalmente, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,普段は、来年、留学するつもりだよ。,,"Normalmente, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,普段は、来年、留学するつもりだね。,,"Normalmente, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,普段は、来年、留学するつもりだですよ。,,"Normalmente, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,普段は、来年、留学するつもりだね？,,"Normalmente, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,たまに、来年、留学するつもりだ。,,"A veces, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,たまに、来年、留学するつもりだよ。,,"A veces, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,たまに、来年、留学するつもりだね。,,"A veces, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,たまに、来年、留学するつもりだですよ。,,"A veces, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Intención/plan,〜つもりだ,,,,,たまに、来年、留学するつもりだね？,,"A veces, Tengo intención de estudiar en el extranjero el próximo año.",,,
N3,Experiencia,〜たことがある,,,,,寿司を作ったことがありますか,,¿Has hecho sushi alguna vez?,,,
N3,Experiencia,〜たことがある,,,,,よく、寿司を作ったことがありますか。,,"A menudo, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,よく、寿司を作ったことがありますかよ。,,"A menudo, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,よく、寿司を作ったことがありますかね。,,"A menudo, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,よく、寿司を作ったことがありますかですよ。,,"A menudo, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,よく、寿司を作ったことがありますかね？,,"A menudo, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,時々、寿司を作ったことがありますか。,,"De vez en cuando, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,時々、寿司を作ったことがありますかよ。,,"De vez en cuando, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,時々、寿司を作ったことがありますかね。,,"De vez en cuando, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,時々、寿司を作ったことがありますかですよ。,,"De vez en cuando, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,時々、寿司を作ったことがありますかね？,,"De vez en cuando, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,普段は、寿司を作ったことがありますか。,,"Normalmente, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,普段は、寿司を作ったことがありますかよ。,,"Normalmente, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,普段は、寿司を作ったことがありますかね。,,"Normalmente, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,普段は、寿司を作ったことがありますかですよ。,,"Normalmente, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,普段は、寿司を作ったことがありますかね？,,"Normalmente, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,たまに、寿司を作ったことがありますか。,,"A veces, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,たまに、寿司を作ったことがありますかよ。,,"A veces, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,たまに、寿司を作ったことがありますかね。,,"A veces, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,たまに、寿司を作ったことがありますかですよ。,,"A veces, ¿Has hecho sushi alguna vez?.",,,
N3,Experiencia,〜たことがある,,,,,たまに、寿司を作ったことがありますかね？,,"A veces, ¿Has hecho sushi alguna vez?.",,,
N3,Capacidad,〜られる (可能形),,,,,漢字が読めるようになった,,He llegado a ser capaz de leer kanji.,,,
N3,Capacidad,〜られる (可能形),,,,,よく、漢字が読めるようになった。,,"A menudo, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,よく、漢字が読めるようになったよ。,,"A menudo, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,よく、漢字が読めるようになったね。,,"A menudo, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,よく、漢字が読めるようになったですよ。,,"A menudo, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,よく、漢字が読めるようになったね？,,"A menudo, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,時々、漢字が読めるようになった。,,"De vez en cuando, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,時々、漢字が読めるようになったよ。,,"De vez en cuando, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,時々、漢字が読めるようになったね。,,"De vez en cuando, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,時々、漢字が読めるようになったですよ。,,"De vez en cuando, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,時々、漢字が読めるようになったね？,,"De vez en cuando, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,普段は、漢字が読めるようになった。,,"Normalmente, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,普段は、漢字が読めるようになったよ。,,"Normalmente, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,普段は、漢字が読めるようになったね。,,"Normalmente, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,普段は、漢字が読めるようになったですよ。,,"Normalmente, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,普段は、漢字が読めるようになったね？,,"Normalmente, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,たまに、漢字が読めるようになった。,,"A veces, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,たまに、漢字が読めるようになったよ。,,"A veces, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,たまに、漢字が読めるようになったね。,,"A veces, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,たまに、漢字が読めるようになったですよ。,,"A veces, He llegado a ser capaz de leer kanji.",,,
N3,Capacidad,〜られる (可能形),,,,,たまに、漢字が読めるようになったね？,,"A veces, He llegado a ser capaz de leer kanji.",,,
N3,Preparación previa,〜ておく,,,,,旅行の前にチケットを買っておく,,Compraré los billetes antes del viaje.,,,
N3,Preparación previa,〜ておく,,,,,よく、旅行の前にチケットを買っておく。,,"A menudo, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,よく、旅行の前にチケットを買っておくよ。,,"A menudo, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,よく、旅行の前にチケットを買っておくね。,,"A menudo, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,よく、旅行の前にチケットを買っておくですよ。,,"A menudo, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,よく、旅行の前にチケットを買っておくね？,,"A menudo, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,時々、旅行の前にチケットを買っておく。,,"De vez en cuando, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,時々、旅行の前にチケットを買っておくよ。,,"De vez en cuando, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,時々、旅行の前にチケットを買っておくね。,,"De vez en cuando, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,時々、旅行の前にチケットを買っておくですよ。,,"De vez en cuando, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,時々、旅行の前にチケットを買っておくね？,,"De vez en cuando, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,普段は、旅行の前にチケットを買っておく。,,"Normalmente, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,普段は、旅行の前にチケットを買っておくよ。,,"Normalmente, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,普段は、旅行の前にチケットを買っておくね。,,"Normalmente, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,普段は、旅行の前にチケットを買っておくですよ。,,"Normalmente, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,普段は、旅行の前にチケットを買っておくね？,,"Normalmente, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,たまに、旅行の前にチケットを買っておく。,,"A veces, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,たまに、旅行の前にチケットを買っておくよ。,,"A veces, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,たまに、旅行の前にチケットを買っておくね。,,"A veces, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,たまに、旅行の前にチケットを買っておくですよ。,,"A veces, Compraré los billetes antes del viaje.",,,
N3,Preparación previa,〜ておく,,,,,たまに、旅行の前にチケットを買っておくね？,,"A veces, Compraré los billetes antes del viaje.",,,
N2,Contraste,〜一方で,,,,,日本は安全な一方で、物価が高い,,"Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,しばしば、日本は安全な一方で、物価が高い。,,"Con frecuencia, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,しばしば、日本は安全な一方で、物価が高いよ。,,"Con frecuencia, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,しばしば、日本は安全な一方で、物価が高いね。,,"Con frecuencia, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,しばしば、日本は安全な一方で、物価が高いですよ。,,"Con frecuencia, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,しばしば、日本は安全な一方で、物価が高いね？,,"Con frecuencia, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,ときに、日本は安全な一方で、物価が高い。,,"En ocasiones, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,ときに、日本は安全な一方で、物価が高いよ。,,"En ocasiones, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,ときに、日本は安全な一方で、物価が高いね。,,"En ocasiones, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,ときに、日本は安全な一方で、物価が高いですよ。,,"En ocasiones, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,ときに、日本は安全な一方で、物価が高いね？,,"En ocasiones, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,普段は、日本は安全な一方で、物価が高い。,,"Normalmente, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,普段は、日本は安全な一方で、物価が高いよ。,,"Normalmente, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,普段は、日本は安全な一方で、物価が高いね。,,"Normalmente, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,普段は、日本は安全な一方で、物価が高いですよ。,,"Normalmente, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,普段は、日本は安全な一方で、物価が高いね？,,"Normalmente, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,たまに、日本は安全な一方で、物価が高い。,,"A veces, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,たまに、日本は安全な一方で、物価が高いよ。,,"A veces, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,たまに、日本は安全な一方で、物価が高いね。,,"A veces, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,たまに、日本は安全な一方で、物価が高いですよ。,,"A veces, Japón es seguro, pero caro.",,,
N2,Contraste,〜一方で,,,,,たまに、日本は安全な一方で、物価が高いね？,,"A veces, Japón es seguro, pero caro.",,,
N2,Imposibilidad,〜わけがない,,,,,彼が嘘をつくわけがない,,No hay forma de que él mienta.,,,
N2,Imposibilidad,〜わけがない,,,,,しばしば、彼が嘘をつくわけがない。,,"Con frecuencia, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,しばしば、彼が嘘をつくわけがないよ。,,"Con frecuencia, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,しばしば、彼が嘘をつくわけがないね。,,"Con frecuencia, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,しばしば、彼が嘘をつくわけがないですよ。,,"Con frecuencia, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,しばしば、彼が嘘をつくわけがないね？,,"Con frecuencia, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,ときに、彼が嘘をつくわけがない。,,"En ocasiones, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,ときに、彼が嘘をつくわけがないよ。,,"En ocasiones, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,ときに、彼が嘘をつくわけがないね。,,"En ocasiones, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,ときに、彼が嘘をつくわけがないですよ。,,"En ocasiones, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,ときに、彼が嘘をつくわけがないね？,,"En ocasiones, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,普段は、彼が嘘をつくわけがない。,,"Normalmente, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,普段は、彼が嘘をつくわけがないよ。,,"Normalmente, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,普段は、彼が嘘をつくわけがないね。,,"Normalmente, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,普段は、彼が嘘をつくわけがないですよ。,,"Normalmente, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,普段は、彼が嘘をつくわけがないね？,,"Normalmente, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,たまに、彼が嘘をつくわけがない。,,"A veces, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,たまに、彼が嘘をつくわけがないよ。,,"A veces, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,たまに、彼が嘘をつくわけがないね。,,"A veces, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,たまに、彼が嘘をつくわけがないですよ。,,"A veces, No hay forma de que él mienta.",,,
N2,Imposibilidad,〜わけがない,,,,,たまに、彼が嘘をつくわけがないね？,,"A veces, No hay forma de que él mienta.",,,
N2,Generalización,〜に違いない,,,,,彼は来るに違いない,,Seguro que viene.,,,
N2,Generalización,〜に違いない,,,,,しばしば、彼は来るに違いない。,,"Con frecuencia, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,しばしば、彼は来るに違いないよ。,,"Con frecuencia, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,しばしば、彼は来るに違いないね。,,"Con frecuencia, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,しばしば、彼は来るに違いないですよ。,,"Con frecuencia, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,しばしば、彼は来るに違いないね？,,"Con frecuencia, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,ときに、彼は来るに違いない。,,"En ocasiones, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,ときに、彼は来るに違いないよ。,,"En ocasiones, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,ときに、彼は来るに違いないね。,,"En ocasiones, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,ときに、彼は来るに違いないですよ。,,"En ocasiones, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,ときに、彼は来るに違いないね？,,"En ocasiones, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,普段は、彼は来るに違いない。,,"Normalmente, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,普段は、彼は来るに違いないよ。,,"Normalmente, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,普段は、彼は来るに違いないね。,,"Normalmente, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,普段は、彼は来るに違いないですよ。,,"Normalmente, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,普段は、彼は来るに違いないね？,,"Normalmente, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,たまに、彼は来るに違いない。,,"A veces, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,たまに、彼は来るに違いないよ。,,"A veces, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,たまに、彼は来るに違いないね。,,"A veces, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,たまに、彼は来るに違いないですよ。,,"A veces, Seguro que viene.",,,
N2,Generalización,〜に違いない,,,,,たまに、彼は来るに違いないね？,,"A veces, Seguro que viene.",,,
N2,Condicional hipotético,〜としたら,,,,,行くとしたら、電車で行きます,,"Si fuera, iría en tren.",,,
N2,Condicional hipotético,〜としたら,,,,,しばしば、行くとしたら、電車で行きます。,,"Con frecuencia, Si fuera, iría en tren.",,,
N2,Condicional hipotético,〜としたら,,,,,しばしば、行くとしたら、電車で行きますよ。,,"Con frecuencia, Si fuera, iría en tren.",,,
N2,Condicional hipotético,〜としたら,,,,,しばしば、行くとしたら、電車で行きますね。,,"Con frecuencia, Si fuera, iría en tren.",,,
N2,Condicional hipotético,〜としたら,,,,,しばしば、行くとしたら、電車で行きますですよ。,,"Con frecuencia, Si fuera, iría en tren.",,,
N2,Condicional hipotético,〜としたら,,,,,しばしば、行くとしたら、電車で行きますね？,,"Con frecuencia, Si fuera, iría en tren.",,,
N2,Condicional hipotético,〜としたら,,,,,ときに、行くとしたら、電車で行きます。,,"En ocasiones, Si fuera, iría en tren.",,,
N2,Condicional hipotético,〜としたら,,,,,ときに、行くとしたら、電車で行きますよ。,,"En ocasiones, Si fuera, iría en tren.",,,
N2,Condicional hipotético,〜としたら,,,,,ときに、行くとしたら、電車で行きますね。,,"En ocasiones, Si fuera, iría en tren.",,,
N2,Condicional hipotético,〜としたら,,,,,ときに、行くとしたら、電車で行きますですよ。,,"En ocasiones, Si fuera, iría en tren.",,,
N2,Condicional hipotético,〜としたら,,,,,ときに、行くとしたら、電車で行きますね？,,"En ocasiones, Si fuera, iría en tren.",,,
